product_type,helpful,rating,title,review_text
kitchen & housewares,18 of 18,4.0,Wish they had one a little larger,"This is a great product.  The lids fit tightly and it is microwavable.  I was able to throw away all the margarine tubs, etc.   Too bad there wasn't at least a couple of larger containers"
kitchen & housewares,1 of 1,5.0,One hot burner,I have tried several single burners for my canner.  This is the only one hot enough to produce a consistent boil
kitchen & housewares,0 of 11,4.0,pretty good knife,"best knife for the price....others are better, but cost alot mor"
kitchen & housewares,3 of 3,5.0,Great alternative to non-stick,"I was looking for a pan to cook eggs (omlets) in, but didn't want to get non-stick, or teflon or whatever.  This pan was recommended by the nytimes.  It's not as perfect as an old seasoned cast iron skillet, but the le creuset pan is big, heavy and practically non stick, especially if you use a bit of oil.  I cook everything in it -- chicken, hamburgers, fried eggs and omlets, sausage, pancakes -- and it's easy to clean, almost as non stick as my teflon pans (which I chucked).  For what it is, it's pretty great"
kitchen & housewares,3 of 4,1.0,How a $7.95 Pitcher from Amazon Cost You $15.94,"If you put a ""juicer"" in your cart, Amazon will suggest that you also buy this pitcher.  If you buy this Pitcher with other items eligible for free shipping, pay close attention.  Amazon will sneak in a $7.99 shipping charge that is not eliminated from your final costs."
kitchen & housewares,,4.0,Great for the Price,"I purchased my set to replace a mixed mess of plastic handled serrated blades and some old Chicago's that I had mooched from my parents 20 years ago. Of the two types, I much prefer the straight blade, and to sharpen them myself. Despite what another review suggests, this is very easy to learn to do even for ""people like us"". My old Chicago's are still in good condition ever after repeated trips through the dishwasher (this set will stay out however), even the walnut is only slightly faded. Consider buying a sharpening stone which allows you to put a finer edge on them than the steel, and sharpen less often"
kitchen & housewares,1 of 2,5.0,One of my best purchases ever...,This pitcher is beautiful and works great.  I use it for iced tea
kitchen & housewares,1 of 1,5.0,Adapts to the shape of saucepans and bowls...,"Not only is this my favorite whisk, it is truly well made. While making a custard filling for caramel �clairs (you know those magical �clairs in the Simply Irresistible movie) I found that the balloon shape and the way the wires adapt themselves to the shape of a saucepan was highly desirable."
kitchen & housewares,6 of 8,2.0,Disappointed with quality.,"Although I was pleased with the look of this set, the blades of the knives did not hold up.  Upon washing, black spots appeared that did not come off and appeared to be some sort of tarnish.  I was very disappointed and returned the set.  Brand new flatware should not look like that after a week of use"
kitchen & housewares,17 of 19,4.0,"Durable, easy to clean and use","I've gone through a lot of hand powered food choppers,"
kitchen & housewares,4 of 4,4.0,Useful,"I use it for reducing sauces, but also like it for soups, reheating chile, or caramelizing some onions.  I'm not a purist.  If it works, it works, and this pan works for multiple purposes.  It IS a little ""handle heavy"" but that's a minor quibble in my view. "
kitchen & housewares,2 of 2,5.0,Great item,"Boy, do I LOVE this piece! I got mine for a LOT less at an outlet store and it's just wonderful. I LOVE the purple color - it's just gorgeous in a tuscan kitchen and this piece looks marvelous on the table. It does wonderfully in the oven - it's not overly big so don't get it to feed a family of 5 or so.  It's about 1.5 quarts.  I get tons of compliments on these pieces and the purple, well, it's just original and if you're afraid of it, don't be. It's just a gorgeous color and one that I'm very glad to have introduced into my kitchen. I'm getting more! Highly recommended piece."
kitchen & housewares,2 of 3,5.0,This is my second one!,"This little canister vacuum is excellent for several reasons. It is compact and has great tools.  It picks up dirt, etc. great.  We have 2 vacation rental cabins and I have purchased them for ease in storage and for the multi-purpose tools for when I clean upholstery, window crevices, hard to reach areas.  Light and easy to maneuver.  Also love the easy to dump dirt area...no bags to deal with except an occassional hepa filter"
kitchen & housewares,3 of 3,1.0,Stopped working after 5 months,"I had a DeLonghi toaster oven that worked like a charm for 12 years. With no hesitation, I purchased this one. Like the other posters, our toaster oven just stopped working for no apparent reason. What a hassle"
kitchen & housewares,11 of 11,4.0,I have no more tupperware chaos,"The other reviewers are right that the shipping time is lengthy -- I waited three months.  They are also right that the construction is not as substantial as Tupperware, but it is adequate.  Finally, by the time all of the shipping and handling fees are added, the set costs about $25."
kitchen & housewares,9 of 13,2.0,Tasteless Tea,"Tea does not taste very good with the Sunbeam Hot Tea Maker.  This tea maker also uses too many tea bags.  It requires two tea bags to make 12 to 16 ounces of tea.  I was amazed by how quickly this item did make tea.  The reason it makes tea so fast is because it simply pours hot water over your tea bags.  Why not boil water in the microwave and pour it over your tea bags?  You would get the same result.  This tea maker doesn't brew tea.  You really need to boil tea to get the flavor from the tea bags.  Another interesting feature of this item is that you literally have to take it apart to clean it.  There are five different components that you will have to clean after every use.  A teapot is much easier to use than this.  It takes a little longer to boil tea in a teapot, but a teapot produces better-tasting tea.  You should try to get a good teapot instead of this.  Modern whistling teapots are made of stainless steel and porcelain.  They brew tea in about 15 minutes."
kitchen & housewares,1 of 1,5.0,Odd is good!,"I find the odd sizes are very useful - why use two spoons when one will do the job? Beautifully made, heavy steel"
kitchen & housewares,1 of 1,5.0,Great zester,Gives nice thin strips of peel.  Easy to use and clean.  Love it for lemon and orange peel
kitchen & housewares,3 of 8,1.0,Garbage,"I bought this about two years ago and immediatly started using it. For a short period of time it worked just fine... and then everything started to stick to it. I finally through this in the garbage due to a coffee cake being stuck in there and not coming out, and no amount of cleaning would restore the pan. I will admit that I'm not a great cook, but I followed all the precautions for a non-stick pan and never overcooked anything. So, for me, this was a big letdown"
kitchen & housewares,1 of 1,5.0,Very nice,This sham is really nice. It's very soft and comfortable for sleeping. I was surprised how nice it was.
kitchen & housewares,,5.0,Cheerful and elegant,"The design of this pattern is simple, cheerful and elegant. I enjoy the Corelle livingware collections for casual dinning. They are light-weight, very easy to clean, chip resistant, which is great for little kids. The dinner plate, bowl and saucer are made in USA, the mugs are made in Thailand. I have seen this set at the Corelle outlet store, the Amazon price is really a bargain even campared to the outlet price"
kitchen & housewares,4 of 4,5.0,This makes bad water taste good,"I know others say this product does nothing, but IMHO if you have crappy water like we do it really helps. We have really poor tasting water and this filter makes a huge difference. They recommend you use it for 1 month, but we only change it once every three months. Really worth it, you can see the crud collected on the filter too"
kitchen & housewares,6 of 6,5.0,AWESOME!,"This slicer works GREAT! - Do yourself a favor & pony-up the extra $ for this model (or any higher # model) as its made in Germany whilst the cheaper models are made in China. I have used this to slice several roasts & some flank steak for jerkey & it works as advertised, you can slice as thick or thin as you like. I strongly suggest you pay attention to all warnings & watch what youre doing as the blade is SUPER sharp! Treat the machine with respect as one careless move & youll regret it Im sure"
kitchen & housewares,3 of 3,1.0,Very Dissapointed and Frustrated,"After having to take my daughter to the ER when she cut her finger trying to open a can with one of the three horrible can openers in the house, I went out and bought this one."
kitchen & housewares,19 of 20,5.0,All you should ever need steamer.,"Great item ! Norpro makes very versatile double steamer.It's easy to use and easy to clean.It's big enough to steam large items, Yet can be small enough for lesser amounts.It can be seperated to cook in seperate pots so flavors won't mingle and it saves cooking time.It foldes compactly to take less storage space than larger steamers. So if you already have pots this should be the only steamer you  ever need"
kitchen & housewares,,5.0,Espresso Maker,"I bought this Espresso maker because I am always driving thru or stopping at Starbucks and other coffee stores and was spending WAY TOO MUCH for it.  A friend has the Saeco Vienna Espresso Coffee maker and I saw him use it.  It was so easy and the espresso drink was so good and tasty.  I decided it was easy enough for me.  So I bought one and I love it.  All the regulars at the coffee shops I used to go to wonder why I haven't been there in a long time and I have to tell them I found something MUCH, MUCH BETTER.  I would recommend it to everybody who loves espressos, mochas, etc. It's not cheap, but it's worth the money."
kitchen & housewares,4 of 4,4.0,WearEver Commercial 24-Cup Mini-Muffin Pan,"This is a heavy-duty, commercial constructed bakeware! Muffins are well baked in this pan. Good heat conducting & easy release. However, the muffins are truly ""mini"". Each muffin cup measures 1-3/4 inches in top diameter, 1-1/4 inches in bottom diameter, and 3/4 inch deep, which is too small for me to use with the mini muffin paper lining cups I have. (I also have a Farberware 12-cup mini muffin pan, which fits the paper lining fine.) I just have to wash 24 cups every time after I use it, which bothers me a little! I've never put any nonstick bakeware/cookware in the dishwasher even though it's dishwasher safe. WearEver did carry lifetime warranty, but you have to pay for the shipping to send the item back to them before they send you the replacement one"
kitchen & housewares,,5.0,A must have item,"Fabulous tool.  Works great, no messing with nasty bristles-just rinse and place in dishwasher-comes out clean everytime.  For turkey basting, better to have one with a longer hander.  This brush is definitely worth every penny"
kitchen & housewares,1 of 1,4.0,Good line of pans,"For almost two years I've had several sizes of these pans. They have good weight and balance, are very easy to clean quickly, and are reasonably priced. "
kitchen & housewares,11 of 13,1.0,It ripped only after one week of use,I was so looking forward to helping my employees avoid burns on their arms as they pulled out the cookie backing racks from our oven. I have a gourmet cookie factory in Argentina and I had tried many different mitts for my employees. This one looked to be my salvation since at first it worked great by covering the arms as they wheeled out the cookie racks from the oven. The mitt ripped open at the base of the thumb rendering it useless. The rack does not have any sharp edges so now I am back to looking for other mitts
kitchen & housewares,7 of 9,2.0,Grinding it out...,Plusses: The percolator perks quickly and keeps the coffee quite hot - brews a good strong cup of tasty coffee. Very few parts to break. Nice light on the side to tell you when the coffee is ready.
kitchen & housewares,,5.0,Everything I thought it would be and more!,I really wanted to buy this but was having second thoughts after reading so many poor reviews. I love mine and it works just fine. It is so easy my 8 & 10 year old girls love to use it. It is a great!!!! product
kitchen & housewares,4 of 4,4.0,Kitchen Aid Food Grinder Attachment,"The product did not have the wooden part shown in the picture.  Instead, it had a different plastic piece to push the food into the grinder with.  I would rather have had the wooden piece shown in the picture"
kitchen & housewares,3 of 4,5.0,Excellent quality value.,"This is a handy, sturdy and attractive ice cream scoop with a unique, pointed-edged shape that works its way through the hardest ice cream, frozen yogurt, sorbet or sherbet with minimal effort. Its hefty body fits comfortably in the hand, making it require less force to operate than the more traditional scoops do, and keeping you away from cramped hands and other tension related injuries. "
kitchen & housewares,2 of 5,5.0,Perfection,"Holds everything.  Makes perfect pot roasts.  I use all clad MC2 for most cooking, but when I need to braise I use this -- I love it"
kitchen & housewares,6 of 6,5.0,Best ice cream 'scoop' ever,"Like other reviews say, this is the best ice cream scoop ever (well, ""spade"").  I've had mine for 2 years now.  No matter how cold or hard the icecream/yogurt is, the spade cuts right through.  I considered getting the type that has anti-freeze type liquid which supposedly helps.  I'm so glad that I got this Kitchen Aid spade - it works far better than any other scoop that I've tried.  The handle is perfect as well, and the whole thing is well-balanced."
kitchen & housewares,2 of 3,5.0,Love It!,"This is my first cleaver ever and I love having it.  Works great, just the right size and heft"
kitchen & housewares,,5.0,Works Fine,After reviwing various coffee makers using various website I finally decided on the Black & decker DCM2500B.  I was looking for a coffee maker that would pour a cup of coffee without spilling or taking forever to pour.  Having had a Krupps 10 cup maker I was greatly upset with how often the coffee dripped off of the bottom as I was pouring a cup of coffee.  The Black & decker DCM2500B coffee maker does not spill a drop and makes coffee that taste just fine.  I highly recommend this machine if you are looking for spill proof pouring
kitchen & housewares,1 of 1,5.0,cooking crazy,"This was an addition to a set my son gave me for Christmas and since I got it I had used it more than the rest of the set, which by the way I love. The bottom surface is steady and heats up evenly and food does not stick to bottom.  Farberware pot and pans are great in my opinion."
kitchen & housewares,2 of 2,4.0,Get a grip...they're just corn holders,"To my knowledge, there are two sets of Oxo corn holders -- the regular ""Good Grips"" and the ""Steel"" lines.  The ones I ordered from this page and received from Amazon were the ""Good Grips"" and they are black and yellow, like a large bumblebee(28381), the photo here is old.  The ""Steel"" ones are black and stainless steel and cost almost twice as much(1050061).  They both are great... large and sturdy and I'm satisfied with my Bumble Bees for $6.00.  Good product just be aware there are 2 sets and Amazon's set up is a bit confusing. By the way, I store them in a used wine cork in the drawer as they are indeed sharp"
kitchen & housewares,1 of 1,5.0,Love it!,"I love this bowl!  It's got a simple, yet very elegant design that goes perfectly with the rest of the Summer Breeze collection.  Everything in the set is sturdy and does extremely well in the dishwasher.  The colors are vivid, and have stayed that way through several trips in the dishwasher.  I love the set (I was tickled to see it recently in ModernBride magazine!) and would recommend it to anyone"
kitchen & housewares,,1.0,arrived split,"This cutting board is very lightweight in person, possibly lighter than the plastic cutting board I have been using.  I regret ordering this as it arrived damaged (but still shrinkwrapped!) It looked like the cutting board separated along the gluing of pieces. Hmph!  Don't buy this.  I am going to try to return this without losing free shipping on the entire order but you should bear in mind the hassle of returning this very flimsy collection of toothpicks before you add it to your cart. "
kitchen & housewares,,4.0,Good Price,The only problem is one of the board started to seperate from the middle.  It's still together at the moment but it seems that the wood expanded. My wife still likes the cutting board
kitchen & housewares,9 of 17,1.0,ONLY Works for 1 year,It only works upto one year and then simply dies. Ours stopped working in just year since we bought it last year. As if its dead. Just want to let you know this. However during the first year it works great!.
kitchen & housewares,3 of 7,4.0,Happy with the purchase,This is a good slicer- I wouldn't want to go with anything inferior- the model below this one probably wouldn't work too well- This one slices fine and is moderately easy to clean. Not effortless but not too bad
kitchen & housewares,5 of 9,5.0,Cuisinart Mini Food Processor,"For small quantities, this gadget does a great job and is easy to use and clean"
kitchen & housewares,2 of 14,5.0,"yes it's cute, but it's functional too","Why not be whimsical with your barware?  Perfectly functional set, this bar set is fun too"
kitchen & housewares,2 of 2,5.0,Great dishes,"These are great durable dishes! They look beautiful, I'am getting many compliments from friends! I have had no problems with the microwave, we make oatmeal in the bowls and tea in the cups everyday!"
kitchen & housewares,3 of 4,1.0,Returned the product !,This was supposed to be a new item.  It definately wasn't.  The Proctor label on the handle was worn and the blades were dirty.  I was very disappointed!  
kitchen & housewares,12 of 12,5.0,Totally Awesome Rolling Pin,I've had this rolling pin for 4 years now and just love it.  I am a avid pie maker and it is the best.  I am ordering another just because I dropped mine on my cement driveway during our move and chipped the ends.
kitchen & housewares,2 of 2,5.0,extremely versatile,I have the 8 inch cooks knife as well but find myself using the 6 inch more frequently.
kitchen & housewares,18 of 22,1.0,Look great but cut poorly,Nice looking set. I've never owned a set of knives that cut as poorly as these (at any price). The knives tear food and do not make a clean cut
kitchen & housewares,2 of 2,5.0,Great for microwaving meal-sized soup or oatmeal,"When all you're having is a big bowl of chunky soup for lunch or oatmeal for breakfast, this bowl goes great in the microwave and on to the sofa with you."
kitchen & housewares,2 of 2,5.0,I'm and addict,"I love these, especially the rectangles and the ones on the spinning thing. I'm looking for the cereal boxes if any one has seen them. And they are definitely dishwasher safe"
kitchen & housewares,2 of 2,5.0,This thing really works,I was skeptical. I got it for Christmas and figured it was going back to Amazon. But I tried it and it actually works. I've been using it for about a month now and it's great
kitchen & housewares,6 of 7,5.0,Best tool ever made,"You have no idea how great this product is. Its A man's pizza cutter. Best pizza cutter of all time. I must warn all of you that the bolt/screw and nut are not stainless steel and has started to rust on mine. But what is so great about this tool is that I was able to replace the parts at the awesome Westlake and it works even better now. Replace the main bolt with a 3/4inch long that is 1/8 inch wide and has a phillups head. You have to make a sleve from an alluminum spacers. (Buy the 3/4inch long one and cut it in half, its perfect because it has a 3/8inch diameter with a 1/8inch hole. Put the old blade and the old black spacers in first, slide the alluminum spacer/retainer in the hole, then attach the bolt and adjust the nut to the tightness you want. Now I have the ultimate custom Type R pizza cutter. BUUAAAA Haa Haa Haa Haaaaa"
kitchen & housewares,4 of 4,5.0,Terri,"Wow, just what every serious cook needs. It's beautiful, well designed and a PERFECT selection of untensils. Thanks for all of the acurate reviews from other lucky owners. For the amazing price, you just can't go wrong."
kitchen & housewares,,5.0,Great blender!,"Very powerful blender in a small package!  I bought this for mixing my protien shakes while deployed, and is surpasses all my expectations and stands up to the abuse of a deployed lifestyle.  Only issue is that the housing covering the blade is a little bit too large to fit into a Nalgene bottle, but the mixing cup that's included does a fine job"
kitchen & housewares,33 of 33,5.0,"Great convection oven, but huge","I love this ""convection"" oven.  I ordered it thinking it would be slightly larger than my Delonghi toaster oven, which I was replacing.  I was wrong.  It is at least three to four times bigger than the size of an ordinary toaster oven.  Other than that, I love EVERYthing about this oven.  It is easy to use, gorgeous with its stainless steel finish, has the capacity to cook a turkey! if you wanted to, and has such a classic, streamlined look to it.  I have gotten numerous compliments on it from everyone.  It is of the best quality in the kitchen appliances, and I only buy the top of the line things.  This is a lot better than what you'd get from Crate & Barrel or Williams & Sonoma.  The food turns out very evenly heated.  You don't get burnt spots or the middle that's still cold like you would with a cheap oven.  Easy to clean (my last oven was a pain to clean), and performs better than I ever imagined.  If you can afford the cost and the counter space, I would definitely recommend that you get it. "
kitchen & housewares,11 of 13,5.0,Great Little Sushi Making Kit,"This kit is a great gift idea and a really good way to start making yer very own bonafide sushi -- both nigiri (rice ball) and maki (roll). All you need is an expert fish buyer, a knife that is sharp as h**l, and some itty bitty little bowls for soy sauce. Everything else is IN THE BOX. Sushi Chef brand soy sacue is the best soy sauce you ever had, IMHO."
kitchen & housewares,2 of 4,5.0,Wonderful knife!,"I recently received this knife, and several others of the same brand.  What a pleasure to use!! And a great value for the price. You can't go wrong with these knives"
kitchen & housewares,3 of 3,5.0,"Great Tasting, Great Looking, Great Price","This is definitely not your conventional coffee maker.  It is pretty to the eyes, but most of all, it tastes absolutely wonderful!  The coffee served from this maker could easily be passed as a Starbucks brew.  I was convinced to buy this when I saw  and tasted it at a neighbor's house.  She then said it was reasonably priced as well.  After checking online at all the sites available, Amazon's of course beat all other prices.  This truly is a great buy.  Besides the marvelous taste that all comment on, it is the perfect alternative for coffee drinkers who are not morning people.  Because it can be programmed to start brewing, shuts off after two hours, and you can get your coffee while it is still brewing, we morning rushers can still have our favorite coffee that gives that needed kick.  The only complaint is the lack of clarity in the cleaning directions that came with the coffee maker.  This was not impossible though and overcoming the confusing and inadequate technical writing is well worth it"
kitchen & housewares,,5.0,Enhances the wine drinking experience,"I was at first skeptical of how an expensive wine glass would enhance one's experience of enjoying a nice wine.  These glasses are perfectly balanced, they make lifting a filled glass effortless.  These Bordeaux glasses can be used for many different types of red wines, so don't feel locked in with using these for a Bordeaux only."
kitchen & housewares,21 of 27,4.0,This rack is smarter than some of the reviewers,"This pasta rack is simple, functional, efficient, foldable and--yes--cheap. In response to some of the other comments:"
kitchen & housewares,3 of 3,1.0,Batteries Won't last,"I bought this just over a year ago and it worked great for the first few months.  Now it is worthless, the thing dies within seconds.  I am not exaggerating at all, if you started the vac at the same time you started reading this review it would have been dead by now. "
kitchen & housewares,1 of 1,5.0,"Perfect balance of size, cost and power","If you want to get a stand mixer, you should get a Kitchenaid.  That goes without saying, in my opinion.  But deciding which one to get is tough.  You need to balance size, cost and power.  The 5-quart Pro is a very good balance of the three.  $299 is a great price (and it can go below that too).  I highly recommend it"
kitchen & housewares,7 of 7,4.0,Works great and nothing to break!,"I got tired of short-lived coffeemakers, and believe me we have quite a collection in the garage, so I decided to buy something foolproof.  It takes a little trial and error to figure it out; if you don't turn it down when it starts to perk it boils over and if you let it perk too long the coffee burns - 8 minutes works for me.  It does what it's supposed to do every single time, without fail, and the coffee is piping hot (be careful), unlike the machines.  All for a really great price"
kitchen & housewares,4 of 4,4.0,Another Believer,"After reading all of the reviews I finally decided to take the plunge. I was very hesitant and so was my husband he figured I was buying another gadget that didnt do any of the things that it claimed (my last one being the scunci steamer uggg D- at the best... anyways that's another review) After a week I am thrilled with the reconditioned bot also so is hubby seems very impressed although its hard to get him to admit it he thinks a little on the creepy side. It does a great job on the hardwoods floors they look and feel great. I had a little trouble with the battery charging at first but went to the website for troubleshooting and cleared it all up. I will say the only con so far has been that yes, it is a little bit noisy but I set it when we are leaving and voila come home to a shiny dust free floor. I was worried that it would not be able to cross the doorway threshhold as mine are a little high but I need not have worried the little gripper tires make it over just fine. I was also worried that it would have trouble getting underneath my dining room table and chair, however here is where it excels in cleaning it goes in and out and around each and every chair its amazing to watch so yes there is also the added value of entertainment lol. I would definately recommend it A+. I only rated it a 4 due to the noise a 5 definately it they could quiet it a bit"
kitchen & housewares,,5.0,This is an amazing product,"Bought this a few years ago for my partner who had fibro myalgia, and have used it daily ever since.  A friend just fell and broke her arm @ the wrist, so I loaned it to her. She fell so in love with it that she found it here on the net and is purchasing one for herself"
kitchen & housewares,2 of 2,4.0,Good value,"Arrived nicely packaged.  Works well for a nice family pasta dinner, would recommend something a little more fancy for company"
kitchen & housewares,5 of 5,5.0,Great product - too small!,I have never had an insulated beverage mug keep things HOT as long as this one. It does a FANTASTIC job of insulating! It just wasn't large enough for me. They need to make one just like it that holds 2 cups of tea instead of one
kitchen & housewares,2 of 8,5.0,not wanting this for herbs...,I am anxiously awaiting this product..but not for herbs.. I have a similar one.....and its a NOODLE CUTTER ... sure they call it an herb mincer....but  for noodles...you can't get a better cutter....this one is for my mom in law....who makes noodles and dries them to sell ..all we have been able to find are cheap white plastic handled  'mincers'  i have a german made steel one....but to get one like mine...and shipped here would cost me over 50$ so i'm hoping this will be the answer to our  noodle cutter problems..... will let you know when it arrives...  abbey ... Update..... this is fantastic...will get  more for christmas presents ...
kitchen & housewares,15 of 15,5.0,Great for fridge and vents for microwave; bad for arthritics,"I love these storage containers. They clean easily by hand or dishwasher, and the little pop-open microwave vent is fantastic. You hardly have to open them to go from Fridge to microwave. As other people have said, they're cleaner than plastic."
kitchen & housewares,4 of 4,5.0,You Get What You Pay For,"As I always do, I did lots of research on electric can openers before buying the West Bend.  I have a manual side opening one made by ONO which is also great, but since I open at least 6 cans of dog food/day, I wanted to go electric."
kitchen & housewares,2 of 2,5.0,I didn't think it would work,"I really didn't think these silicone brushes would work (and I am still skeptical about the ones with fewer, larger bristles). But then I saw Alton Brown using one and thought I'd give them a try. I'm so happy that I bought this one. It actually applies liquids better than my old bristle brush, and you can properly CLEAN it! I haven't noticed any odor issues either but I've only had it for a few weeks"
kitchen & housewares,2 of 2,5.0,Great set so far - get a forearm workout too!,"Really enjoying it, esp the large pan with lid, great for stove top meals.  Would consider the dishwasher safe set for $100 more.  Minimal wear to bottoms of pans, but expected that.  Little heavy, but good for your arms. :-"
kitchen & housewares,1 of 1,5.0,Vittles Vault Stackable - 40 Pounds,"We had a terrible ant problem, and this cured it!!!!  There's no way for the pesky little varmints to get into these storage vaults.  They also keep the dog and cat food fresh"
kitchen & housewares,1 of 2,1.0,Non-stick???,"I bought this pan to replace a Cuisinart pan that I've had for 8 years. First time I used the Calphalon, I tried to cook an omelet. I carefully followed instructions for first use, but nevertheless ended up with egg stuck all over the pan, and it took me 20mins+ to clean it off. Rubbish for nonstick cooking -- though it will probably be good for sauces and deglazin"
kitchen & housewares,,5.0,calphalon everyday pan with lid,"I have been using calphalon for 10 years,  but this everyday pan is the best so far.  I love the fact that is has two short handles instead of the usual long one that sticks out.  It is definitely used everyday in our house"
kitchen & housewares,5 of 5,5.0,Beautiful and Versatile,"I just cooked the Sauerbraten recipe from Molly Stevens ""All About Braising"" cookbook entirely in this pan.  The results were fabulous. This pan is very versatile since it is quite wide (12"") and deep enough to hold a 4LB chuck roast.  You can crank up the heat to medium high to sear the meat and you will be get that great fond that adds so much taste to the sauce.  The lid fits extremely well so that no braising liquid was lost in the 3 hours that the roast sat in the oven.  The clean up was simple using a Dobie pad with detergent - really as easy as non-stick.  This piece of cookware is so nice looking that we leave it out on the cooktop as kitchen decoration.  So, while a Lodge dutch oven may work almost as well and is a lot cheaper, it can't compare to how great this pan looks in our kitchen."
kitchen & housewares,,5.0,Marisa's good bread,My wife Marisa uses to make bread at home: very good !! With this 6-in-1 she makes different stile breads.
kitchen & housewares,16 of 16,4.0,"Excellent edge, some design flaws","I baught my 8"" global chef's knife about 5 years ago.  It has been of great use in the kitchen and remains one of my favorite knives on the market.  The molybdenum/vanadium steel of the global knives holds an edge far longer than its Henkles/Wustolf counterparts.  My only complaint is the handle design which does not suit my gripping style, nor my large hands.  I don't mind the steel handles, although they do contribute to slippage and some loss of grip.  My main problem is with the tapered bolster, which is almost a lack of bolster altogether.  Coupled with the thin spine and heal of the knife, extended use can be uncomfortable for the hand."
kitchen & housewares,,5.0,"Yes, keep the ""Vacation"" switch ON 24/7","Outstanding Coffee Maker - Horrible instructions.  This maker needs an introduction explaining how it works: it appears to maintain a reservoir of warm water that quickly heats fresh water for quick, spray jet drip coffee.  In order to do this YOU MUST KEEP THE VACATION SWITCH ON.  Don't cut it off like 99% of all other coffee makers out there.  Brewing is not triggered until you have poured in the fresh water and then placed the empty carafe back on the burner.  And, it is not really a burner until you turn it on.  If you want the next cup hot you HAVE TO TURN THE WARMER SWITCH ON.  None of this is difficult it is just a different way of brewing.  But ah what a superior brew!"
kitchen & housewares,2 of 3,4.0,Good Deal. Best for Breakfast.,"A small skillets set, bought at $25. I love to use it to cook eggs. Quite durable if you don't over heat (I kill my last calphalon skillet by heat!) or stratch it"
kitchen & housewares,1 of 1,5.0,Great pan,"I love this pan! Makes the perfect single serving size. The first time I used this, I baked single servings of chocolate mousse cake. It was simple to use, and it was pretty easy to clean too. It was really helpful as making single serving chocolate mousse cake before was tedious as I had to use a cookie cutter to shape the cake and mold the mousse. Wish I had bought two instead of one when it was on sale."
kitchen & housewares,1 of 1,5.0,pasta making made easy,I have used a hand crank pasta maker for years.  Recently I used the pasta attachments on a kitchenaid mixer and found that it saved quite a bit of time.  The crank handle always fall off with the other machine but this goes through with ease and you can set it at the speed that works best for you.  Anything that saves time is an asset. 
kitchen & housewares,16 of 21,5.0,Ultimate use,"Let's face it, you make an effort to have your home clean and coordinated.  Nice furniture and practical book shelves.  But you do not live alone; there is probably a canine or feline lurking around.  It may seem novel to buy a bowl with a picture of Garfield on it or some cutesy saying.  But in the long run this durable, multi use, dishwasher safe, bowl will look much better and your companion will not have to look embarrassed every time he/she wants a few laps of water"
kitchen & housewares,14 of 14,5.0,Lovely in red,"I've had this kettle for about a year now and it looks so good on my stove. The handle stays cool and I like the little spout lid flipper.  No burned fingers removing the whistler as on my old kettle. When pouring water, it does tend to splatter, but I've found if I wait a short time, then pour, that doesn't happen."
kitchen & housewares,1 of 2,4.0,Nice Kittle,"The kittle looks good and I tried, it was not very fast but was accepted."
kitchen & housewares,2 of 2,5.0,The size is what matters here!,"The only challenge I had with this pot was fitting it into my cupboard. I have had it a month now and used it to boil the meat off a good sized turky, as well as for several other soups. It seems to hold and disperse heat well. If you like to cook one time, freeze it and eat it all week this is the pot"
kitchen & housewares,4 of 4,1.0,Feels like burlap,"I wish I had paid more attention to other reviews.  We won't even use the sheets on my son's bed because they are such poor quality.  They are hard and scratchy.  Had I not washed everything first, I would have returned it.  Also, it looks as if the seams on the pillow case are pulling apart and to make it more obvious, they used white thread on black material.  "
kitchen & housewares,1 of 1,5.0,These rock,"They insulate well, they have much better feel since they aren't thick and lumpy and you can throw them in the dishwasher to clean them."
kitchen & housewares,2 of 2,4.0,"Farberware 12"" open skillet","This skillet is ample,  with a large bottom surface for even browning of many items at a time.  It is also quite deep for making large amounts of fried or cooked food"
kitchen & housewares,10 of 19,5.0,Makes a lovely gift!,"I have an old school model and LOVE it! My 5 yr old requests fondue often. Fondue is great for entertaining. This one I purchased as a  gift. Le Creuset is beautiful, well-made cookware. Top-drawer, highest rating! Cheers"
kitchen & housewares,3 of 3,5.0,Michelle L.,The chairs are very sturdy and just the perfect shape for comfort.  I ordered 2 of these for my 9-year-old for video games.  I was able to order 2 for less than the price of 1 of the other video chairs I've looked at.  The chairs are very comfortable.  They are very light weight so they can be moved to take on a trip or for cleaning.  I'm very please with the purchase
kitchen & housewares,2 of 2,4.0,KITCHEN AID ACES IT AGAIN W/A DEUCE!,"Great duo!  Both pieces are ultra-sturdy, nice looking, and weighted.  Have a feeling of quality.  Not only that, but they work well!  The peeler..uh... peels like a little jewel... much better than standard ones, and ditto for the zester.  Great f/grating (pun intended!), and the decorative zesting section works well also.  I enjoy scoring lemons f/tea, and vegts. f/salads.  For the $$, you can't go wrong"
