,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,product_type,helpful,rating,title,review_text,sentiment
1819,745,1087,384,kitchen & housewares,20 of 20,5.0,Cutting Edge,Henckels Twin Signature 7-Piece Block Set is exactly what I'd hoped that it would be: a quality set of knives that is ideal for the home.,1
1820,179,97,533,kitchen & housewares,10 of 11,1.0,Battery Replacement,Amazon should discontinue sale of this item as replacement batteries are not readily available,0
1821,997,916,1417,kitchen & housewares,2 of 2,1.0,"Great idea, too bad it doesn't work","I bought this for my mother-in-law at her request.  She has arthritis and saw it on TV.  She also wanted the free gripper that came with it.  I scoured the listings at Amazon looking for one that included the gripper, even paid a little more for it.  She used the can opener once and it broke.  The ""free"" gripper required sending away for it and an inflated S&H fee",0
1822,427,65,1966,kitchen & housewares,10 of 10,5.0,Best. Knife. Ever.,I've been a German knife snob for years.  But this 8-inch chef's knife by Japan's Global is the finest blade I've ever owned.  Period.,1
1823,1013,908,647,kitchen & housewares,7 of 8,1.0,waste of money,"Stop Be For You Buy!!!!  Should have saved my money.  Making pasta with this machine is disappointing.  The recipe given with the instructions is way to sticky to run through the extruder.  I redid the dough 3 times before I was able to extrude it, and still it stuck together.  I should have listened to the rest of the reviews, but having owned a pasta maker/extruder before I thought it would be a piece of cake.  If I were you I would invest in the roller pasta maker for you mixer.  On the bright side though...The food grinder is wonderful",0
1824,1288,1985,715,kitchen & housewares,,1.0,Pass on this one!!,"Threw it in the trash!  It was AWFUL!!  Horrible to clean, didn't chop right.  PASS ON THIS ONE!!  Bought an unknown brand for $9.99 and love it",0
1825,1862,189,1827,kitchen & housewares,2 of 3,1.0,Mine broke after two uses.,Mine broke and started SMOKING while I was making hummus (not even something tougher like ice).  Kitchenaid won't fix it.  There are many MUCH cheaper but nicer ones on the market,0
1826,1030,1712,23,kitchen & housewares,10 of 10,5.0,EXCELLENT TOASTER!,If you want the retro look and a super toaster.....this is the one for you. Toasts perfectly and looks great! I've had it about 4 months with no problems whatsoever,1
1827,1475,206,1555,kitchen & housewares,10 of 10,1.0,Cooker From He__!!,"Wish I had seen the reviews before purchasing this insane appliance.  Nothing ""slow"" about it-- burns everything, even on the Keep Warm setting.  Best you can get out of it is 4 hours before you absolutely have to return home and shut it off.  If not, your evening meal is small burnt pieces of food welded to the bottom of the pot. I swear, this thing is possessed!  My old Rival Crock Pot was the best appliance I ever purchased, this one is the WORST!",0
1828,736,1821,157,kitchen & housewares,3 of 4,5.0,Great Product - Great Deal,"Purchased the toaster as a gift for my daughter's family. They LOVE it. With 2 kids and friends, the large capacity, sleek design, and perfect toasted bagels, keeps everyone happy. Get lots of positive comments from friends on how it looks and toasts!",1
1829,1235,1059,1643,kitchen & housewares,1 of 3,1.0,Keep Your Receipt,I've had 4 or 5 of these thermometers over the years and when they work they are great. But inevitably the probes fail. You will think its your fault and probably buy a new one. But the reviews show that the probes are not up to the temperature extremes they will be subjected to in a grill or an oven.,0
1830,1728,1690,779,kitchen & housewares,3 of 5,5.0,Thanksgiving clean up,"Cleaning up is so easy now.  The other roaster pan we used would allow the juices to bake on and it you would have to soak it, scrub it and scrape it.  I love this stuff!",1
1831,1344,1293,1864,kitchen & housewares,,5.0,Corelle Dishes,The dishes came quickly and were in perfect condition. The introductory offer of an Amazon.com credit card allowed me to get a $40 discount and I've been using it since for the reward points. Great doing business with you,1
1832,1960,1763,1392,kitchen & housewares,7 of 7,5.0,"Classy,  yet durable","These ramekins are perfect for flan, custard, pudding, and the like.  They are beautiful, yet very heavy duty.  After buying one set in cherry red, I bought another set in flame 2 weeks later.  These are a definate must buy",1
1833,1073,1783,1704,kitchen & housewares,0 of 2,1.0,Poor Quality,"I also tried some cotton Wamsutta sheets from Bed Bath, and Beyond and they pilled the first time I washed them.  I was able to return them to the store, but it was a waste of time.  I wouldn't recommend these sheets or any Wamsutta sheets because I think they're poor quality",0
1834,423,1460,1668,kitchen & housewares,,5.0,Oster blender replacement pieces,"Was thrilled to find pieces to replace ones mistakenly thrown out, rather than have to buy another blender.  The only drawback is the cover is white and my blender is black",1
1835,1858,411,366,kitchen & housewares,5 of 6,1.0,Extremely Unsatisfied,"We have not been able to use the sheets because they are so stiff and rough.  They are wrinkled and no matter how many times they are washed they do not soften.  The pillowcases are too narrow for our regular size pillows which makes the pillows too high and hard to be comfortable. We are totally dissatisfied and thoroughly disappointed and will be returning them if for no other reason than to get them out of the house.  We do like the color, though",0
1836,1285,1748,1432,kitchen & housewares,,5.0,Cake Queen!,"This cake form is phenominal!  After spaying it with the flour/butter Pam, my cakes are flawless.  I have never been disappointed with how my cakes have turned out with this pan.  Not one corner of the pattern was soft.  Every detail comes out crisp and so very clean.  I have bought other pans from this maker and only have good things to say about them",1
1837,405,1807,569,kitchen & housewares,6 of 11,4.0,A nice little addition to your home bar!,"I am giving this 4 stars rather than 5 simply because I do not like the way this just pulls on and off. I've never purchased a shaker before though, but I would appreciate one the screws off and on so the top is certain to be on every time! Other than that..it's very sleek and the strainer in the top is a plus",1
1838,1671,649,1770,kitchen & housewares,4 of 5,5.0,excellent,I LOVE THIS BREADMAKER! IT IS SO EASY TO USE AND MAKES DELICIOUS LOAVES OF BREAD. IT DOESN'T TAKE UP A LOT OF SPACE IN THE KITCHEN AND ALL OF MY ROOMMATES LOVE USING IT TOO. SUPER AWESOME,1
1839,580,220,876,kitchen & housewares,3 of 3,5.0,Nice large size kettle,"I purchased this for my Mom.  Her main criteria being a large size kettle.  She reports that she ""Loves it"" and that it heats up very quickly",1
1840,719,1155,867,kitchen & housewares,1 of 1,5.0,5qt.bowl for mixer,"This is THE bowl that we were looking for. We found it at several places, but Amazon.com had the best price. They even beat the local &quot;discount&quot; cooking stor",1
1841,614,1605,1434,kitchen & housewares,2 of 2,2.0,"Cute, but useless","This item is metal and looks like an old fashioned ice crusher, but it is so small that it is useless. Its only 9 inches tall, so if you are expecting a nice big heavy duty machine, forget it. I bought it because I missed the ice in the door of my old fridge, but after trying it several times, I sent it back. It is so small that you rap your knuckles on the counter. I dont think there is a glass made that is small enough to fit in it, so you have to use the little tin cup that comes with it. I takes about three loads of ice to fill the cup, and about 2 cups to fill a glass. You need 4 hands to operate it: 1 to hold the lid, 1to turn the crank,1to keep it from bouncing all over the place, and 1 to hold the little tin cup in place  (it slides out and then the ice lands on the base). Then when you finally get a cup fulll of ice, you have to try to get it out of the tin cup and into your glass. I broke the glass the first time i tried it. It hass little rubber feet that fall out and disapear, making it even more wobbly. But as I said in the begging, it IS cute",0
1842,78,527,1408,kitchen & housewares,6 of 6,1.0,Can't imagine anyone liked this thing.,"I hate to iron and despise the cost of dry cleaning...so, I was really excited when I saw this steamer at CVS.  It was reasonably priced and sounded wonderful.  I was bragging about how much I loved this steamer after using it just once!  It was easy and fast....then, the second time I used it---Water everywhere!  ",0
1843,1241,1681,329,kitchen & housewares,,4.0,Nicely Designed Small Pitcher,"The pitcher does what it's supposed to do and is easy to clean.  My only wish is that they would make a pitcher like this microwavable and with lines showing the ounces of the contents.  That way you could pour the amount you need and pre-warm the milk in the pitcher prior to frothing, achieving better & faster & more convenient results",1
1844,1036,827,235,kitchen & housewares,2 of 2,1.0,disapointing for Cuisinart,"I use this rice cooker mostly for brown rice and it is a fiasco.  You need to put in 1/2 the water that you are supposed to, wait until that is cooked in and then add the other half.  Adding all the water up front causes the cooker to boil over - a real mess with rice.  It looks OK, but it just isn't the quality item you would expect with the name Cuisinart.  The price is also reasonable, so its not the end of the world - it might be better for things that don't require as much water or cook time (like white rice)",0
1845,95,946,474,kitchen & housewares,4 of 6,2.0,glass bottomed sieve,"indeed, there is a glass bottom, the walls are nonstick, there are even two nice handles. The seal between the actual pan and the glass bottom leaks something terrible if you use it in a bain marie. apart from that though, it's fine",0
1846,1045,717,955,kitchen & housewares,11 of 11,2.0,This is not KitchenAid quality,"Don't be fooled by this apparently well-designed grater. The hinge is weak and will break. The grater looks and feels great, but don't expect it to last",0
1847,1067,1020,448,kitchen & housewares,4 of 4,1.0,Close to Garbage!,"I got them free with purchase of Wamsutta sheets. These blankets are of really cheap quality. Thin, mesh-like texture. Threads get loose at the ends. Leaving traces of fabric everywhere. I got rid of it cause I am afraid the loose ends and fabric may be swallowed by babies",0
1848,237,1572,826,kitchen & housewares,4 of 4,5.0,Quite versitile,"Great for frying eggs, but I prefer a pan with higher sides for omlets.  Every grilled sandwich I've made on this griddle has come out perfect.  My kids use it to make pancakes and they swear by it.  I've found that pre-heating the griddle in the oven first helps it heat more evenly and avoid the hot spots that can occur when cooking on a stove top.  The pre-seasoning works great",1
1849,488,318,1081,kitchen & housewares,,4.0,Very Large Glasses,"These were not from the pattern I have, but matched perfectly to my pattern which has been retired (Italian Vine) - but they are very large...which is okay if that is what you want.  I do love them and they are fine quality",1
1850,418,1123,1310,kitchen & housewares,8 of 10,1.0,Just plain terrible,These towels are very poor quality! I guess I can use them to dry off my dogs. If you really want cheap almost see through towels these are the ones for you,0
1851,247,438,75,kitchen & housewares,1 of 2,1.0,Dangerous incendiary device,"Mine worked reasonably well for about 7 months; then stopped switching itself off and eventually overheated the plastic bulkhead which holds the coil, giving off a strong (presumably toxic) odour of melted plastic, also affecting the taste of the water. Amazon does not sell this item in Britain, where it would never get through the safety tests required by consumer legislation, but apparently they are quite happy to put American lives in danger",0
1852,527,377,781,kitchen & housewares,3 of 3,1.0,Why did I try Proctor-Silex again??,"After me first coffeemaker began leaking- and it was a realtively new proctor-silex 12 cup maker- I decided to try one of these ""cute"" single serve ones.  Why, oh why did I purchase this brand??  First, it does take around 3-4 minutes to brew a single cup of coffee or tea.  This seems like a longer time than most.  And now, after 2 or 3 frustrating weeks, it's leaking just like the old one did.  Not user error, as the water comes from underneath the coffeemaker.  Also, the coffee is not coming out as hot either, which causes me to wonder if it's the heating element...  Even though this one can use loose grounds or pods, it is not worth the frustration!  Try a different brand.  My sister-in-law has really enjoyed her Sensao!",0
1853,1334,1736,1664,kitchen & housewares,1 of 1,5.0,Great Knives,"I needed a set of knives like yesterday I had a [...] set of Chicago Cutlery knives they lasted 2 years the blades chipped and resharpen them were impossible because of the chipping, the handles faded and they had rust spots and I am not hard on knives I even hand washed them most of the time. So I bought these knives because they were Henckles and the never needed sharpening. I have had them 3 months they are perfect for me. they are made in China. ",1
1854,1550,688,1648,kitchen & housewares,,5.0,smartbrew really is smart,"I've had lots of coffemakers over the years, and always had a problem pouring the coffee into a cup. It ran over the side and made a mess, unless you poured it very slowly. I saw this model a few years ago and decided to try it. It is great. I will never own anything else. I have been looking for one to replace my old one, only because the heating element is dirty/rusty looking (my wife doesn't like it). In fact I'm going to buy one right now on Amazon, as I've looked at a few stores and the new Black and Decker models I have seen,don't have the dripless pouring spout",1
1855,996,1634,1086,kitchen & housewares,3 of 4,1.0,Leaky Mess,The coffee maker was working fine as long as I was using the presto Mypods with no filter in them.. ,0
1856,1305,1637,904,kitchen & housewares,5 of 32,1.0,"If you fry it, it WILL stick","I am simply amazed that anyone can be satisfied with this pan.  I bought this pan last week.  I fried bacon it on medium heat (as advised by salesperson).  Bacon stuck.  Fried eggs on medium heat.  Eggs stuck.  Ok, must be my fault--try low heat.  I fried bacon on low heat.  Bacon stuck.  Fried eggs on low heat.  Eggs stuck.  Pan would not come clean with hand washing and mild soap (as the instructions advise).  I promptly returned the pan and got a non-stick.  My life is much better.  Do NOT be fooled by the pan's good looks.  Think its just me?  My wife's sister bought the same pan.  Her report: everything sticks.  My sister has the pan.  She hates it!  Guess what?  Everything sticks.  How can a product be so popular and perform so aweful?  You are hereby on notice. ",0
1857,218,571,1444,kitchen & housewares,7 of 7,5.0,MY FAVORITE!,"This combo is awesome!  I've used coconut oil (very little--it doesn't burn or smoke when heated) to season it and the press gets better with each use.  I use olive oil for the meat or bread I'm cooking and, although a steak wasn't seared as much as I would have liked, the pannini are outstanding.  The coconut oil seems to season without coloring so much and this is the first time in a very long life that I've correctly seasoned a pan.  Residue now just slips off with hot water and a natural bristled brush.  Please read the use and care instructions--I don't usually but for some reason sat down and did--you will find them very informative.  I love it",1
1858,1233,1406,811,kitchen & housewares,,2.0,Broken Dishes,"These bowls are wonderful - a great addition to my Winterberry collection, however they came packaged in the same packaging as they would in store, so during shipment they were broken.  Amazon was great to send replacements, but some of those were broken too.  I have finally received all dishes I ordered, but beware of receiving broken dishes",0
1859,1298,1258,231,kitchen & housewares,5 of 5,5.0,"Very nice, durable and attractive","I like this place setting color, but I have taken the advice of others and I use coffee filters between pieces for storage.  It is a great place setting",1
1860,1662,769,571,kitchen & housewares,,5.0,ITS HIP TO BE SQUARE,"These beautiful square dishes were the inspiration for my purchase of a complete service for 12 plus serving pieces.  I love them!  They have a very contemporary look, and they are very durable.  What is also nice is the fact that they are larger than your average luncheon/salad plate too",1
1861,653,569,1487,kitchen & housewares,8 of 9,4.0,New Fry-guy - pretty pleased....,"I've always wanted a deep fryer, and finally decided to take the plunge.  After doing quite a bit of research, I decided on this model - picked one up at Bed, Bath, and Beyond with a 20% coupon.  In my opinion, you generally get what you pay for - so the extra cost vs. competitors wasn't a real concern. ",1
1862,256,1434,857,kitchen & housewares,,1.0,this item is missing ,"I have tried to purchase this item since May 2006. Without explanation, after my order was processed and I was given a date of delivery the order was cancelled and I received a notice that the  board was not available.",0
1863,1654,1259,552,kitchen & housewares,0 of 1,1.0,they leak,"Zyliss makes different Shaker with different color.  If you didn't catch this review, it is just because this color is n/a.  They all leak.",0
1864,1571,745,1248,kitchen & housewares,1 of 1,5.0,"CUISINART SANTUKO  7"" FINE EDGE--FINE BY ME !",This knife has a lot to offer as far as I'm concerned.,1
1865,770,1902,306,kitchen & housewares,17 of 18,5.0,Strong and Long Lasting,The Polder 5416-97 Essential Dual Leg Ironing Board is easy to lift and to fold.  It stores neatly in small spaces.  It's sturdy and will last a long time.  The cover and pad is very colorful,1
1866,99,887,113,kitchen & housewares,6 of 7,1.0,"fancy ,handy but too touchy","this breadmaker is not doing what I want.  It is so touchy, you have to be very very precise to be able to cook a reasonable bread loaf. I am not satisfied with the product and will try to return it.  also it works very noisy during dough process.",0
1867,1383,442,1780,kitchen & housewares,10 of 10,1.0,Terrible quality,"The coating does not last - extremely poor durability.  I've been very careful with this pan, using only wood or plastic utensils and washing by hand only.  Didn't matter - within just a few uses, the coating flaked off and the edges on the underside are rusting.  Waste of money",0
1868,1486,1500,1687,kitchen & housewares,4 of 5,2.0,Crack easily,"Although I like the concept of these storage containers, they crack very easily.  The bottom of one of the largest containers had cracked during shipping. (Still useable for dry things like flour)  Then as I was sitting on the floor putting the containers away in a bottom cabinet, I dropped on from 1-2 feet above a linoleum floor -- it too chipped and cracked at the point of impact.  Also, when I first unpacked the containers, one of the lids came apart and the bottom half became stuck in the container.  We had to use a knife/fork and 2 people to pry it out, doing some damage in the process.  I believe the Click Clack folks have developed a second or even third generation of these containers.  Perhaps they are sturdier.  On the positive side, I did store some tomatoe sauce in one of the containers and it did not stain",0
1869,720,1393,1355,kitchen & housewares,,4.0,canning kit,great kit however the book that comes with the kit needs some work. The photos in the book are NOT accurate with the descriptions. I recommend that if you need canning instructions or recipes you get a separate book,1
1870,92,993,88,kitchen & housewares,,2.0,Sheets Irregular to the Extreme,The sheets arrived soft and after washing stayed colorfast but shrunk.  They were difficult to get on the mattress,0
1871,966,1100,1954,kitchen & housewares,,5.0,Quick and easy,"Rack stores easily, sets up quickly and provides drying space for double batch of noodles, spag, etc",1
1872,1138,630,1217,kitchen & housewares,10 of 10,5.0,Saw it for much $ more this weekend!,"We received another set for our wedding, but I am considering taking it back to Macy's where this Calphalon 10 piece set was on sale for $399.00 this weekend.  Same set, same pieces!!  I can't believe it.  These pans feel great are durable but won't weigh you down while you are cooking--The analon advanced brand I got is so heavy!!  ",1
1873,1034,1060,1516,kitchen & housewares,3 of 4,5.0,NO PROBLEMS!!! GREAT,When my sons cordless died he went an bought this phone system for himself so that he could keep one in his room and another in his office (located in separate areas of the home).  after he let it charge overnight we tested it out and were ammazed with it it could work inside outside all the way to the mailbox with no/little static!!!  It was/is amazing.  We contacted VTech they offer a very similar model for people with multilines/mailboxes and has the capability to add 7 hand sets--which is great since we all have seperated lines and sep. mailboxes,1
1874,1,819,790,kitchen & housewares,13 of 14,5.0,My favorite grill pan,"I have owned my fair share of indoor grills, from a Foreman grill to a really heavy grill pan which I ordered through Amazon. Not too long ago I recently acquired the Calphalon grill pan because my Foreman grill is too small if I want to cook a piece of meat and some vegetables at the same time. Plus the black coating on my Foreman grill is wearing out. So I bought the Calphalon grill pan when it was on sale at a local department store. I haven't been able to get enough of it. It is so easy to clean even when I had cooked a piece of meat that was marinated in Italian dressing or in my own concoction of ground fennel seed, garlic, shallots, and extra virgin olive oil. The marinade will of course stick to the grill which is expected however cleaning it off the grill pan was so much easier than my last grill pan which was heavy and difficult to clean because it wasn't non-stick. I also like using the Calphalon grill pan because I can cook both the meat and vegetable (say asparagus) at the same time. The results are fabulous. I get those wonderful grill marks and grill taste. Although it is a bit big for this apartment dweller, I still consider this grill pan the best of all the indoor grills I have owned. Well worth the money too",1
1875,348,915,971,kitchen & housewares,2 of 2,5.0,4-quart saucepan review,"I purchased this product for two reasons: I own other Cuisinart cookware and like it very much...secondly, I frequently make spaghetti sauce with meatballs and find that a 3-quart saucepan just isn't large enough. The 4-quart size is perfect. For some reason I can't explain, my sauce tastes much better made in this saucepan",1
1876,1770,341,1788,kitchen & housewares,12 of 13,1.0,Crap,"I bought one of these to make Bagna Cauda, and upon loading the necessary ingredients and depressing the ""high"" button, it sparked and died. Well, ok, I guess it only *half* died, as the ""pulse"" button would still work, if I leaned on it with my entire weight, but both the ""high"" and ""low"" switch settings did nothing. So I'm thinking next time I'll spend a little more; meanwhile, this little guy goes back",0
1877,739,1343,525,kitchen & housewares,8 of 8,5.0,I'M SO PLEASED WITH THIS CLEANER!,WE HAVE A NEW PUPPY AND I BOUGHT THIS CLEANER.  WHEN I READ THE NEGATIVE REVIEWS I ALMOST RETURNED IT UNOPENED.  FOR SOME REASON I DECIDED TO TRY IT.  I HAD JUST RENTED AN INDUSTRIAL SIZED RUG DOCTOR ABOUT THREE WEEKS AGO TO DO MY CARPETS.  I JUST WANTED TO TRY THIS TO SEE HOW IT WOULD DO.  THE DIRT AND DOG HAIR I GOT OUT WAS AMAZING.  IT WAS VERY EASY TO PUT TOGETHER AND TO USE.  I RECENTLY HAD SHOULDER SURGERY AND THIS WAS VERY EASY TO OPERATE WITH ONE ARM!  THANK YOU SO MUCH,1
1878,1669,4,242,kitchen & housewares,1 of 1,5.0,Value for money ,My old blender went kaput it was a kenmore. We decided to buy this blender since it also had a small food processor. ,1
1879,1042,1271,758,kitchen & housewares,5 of 5,1.0,"Great coffee, but the machine only works for about 1 month","I am on my third machine now, and it too is leaking.  Dont get me wrong, the coffee tastes really good, always fresh.  But after a while the machine starts to leak when you are making a cup of coffee.  I guess the machine only cost 25 bucks now, so if you dont mind only using it for a month it is a great buy",0
1880,1576,1930,1393,kitchen & housewares,1 of 2,1.0,DREADFUL,Terrible ergonomics!  It was SO difficult and uncomfortable to keep the trigger engaged and carve at the same time.  My hand was ACHING by the time I'd carved the brisket.  I've never used a more awkward or uncomfortable appliance,0
1881,939,102,188,kitchen & housewares,10 of 10,1.0,awful awful tea kettle,This kettle has so many design flaws I don't know where to start.  It doesn't whistle when it boils so if you leave the room you could have serious overflow before you get back.  The spout is at such a steep angle that it often pours beyond the cup.  The shape (especially the angle) of the handle means that it gets very hot -- I can't hold it without a pot holder -- and your hand gets scalded by the steam when you pour the water.  Mine also already started rust on the outside.,0
1882,1690,17,605,kitchen & housewares,3 of 3,5.0,happy with purchace,"Very nice, beats flimsy plastic. I have broken or otherwise worn out parts of plastic measuring sets. These will probably outlast me",1
1883,200,1561,454,kitchen & housewares,5 of 18,1.0,WARNING!!! Don't buy T-fal,I bought T-fal's top of the line Avantis iron even though I only have light ironing to do. It broke in less than a year - losing heat completely. T-fal would not stand behind it. I wrote to them several times. They insisted on the original sales receipt despite the fact I had the charge on my American Express bill. They had no technical advise either. Read other Amazon reviews on their products breakdowns! I've paid half as much for irons that lasted for years. Avoid this turkey and this company. I'll never buy another T-fal product and neither should you,0
1884,1893,1221,453,kitchen & housewares,2 of 3,1.0,Worst Iron Ever,"I have had this iron for awhile now.  The big problem is that gunk builds up on the soleplate that is almost impossible to get off. Except when you iron white shirts, when it seems to rub off of the collar and seams, permanently staining and thus ruining your shirts.  Avoid this iron at all costs",0
1885,740,420,240,kitchen & housewares,,5.0,Hot  Water on Demand,Great Product for a good price.  All sent as ordered,1
1886,1063,396,1136,kitchen & housewares,5 of 7,1.0,FAULTY FAULTY LIDS...THREE OF THEM,"After using my 3 new Circulon pots and lids for only 2 or 3 months, all the Circulon lids have broken plastic handles, including the lid for this 3 quart sauce pan. ",0
1887,1162,1001,1399,kitchen & housewares,1 of 3,1.0,Horrible product,Product not even worth a penny. Impossible to use after the first wash..Wont recommend to anyon,0
1888,1836,1969,274,kitchen & housewares,8 of 8,5.0,super easy sharpening,"3 swipes and your knife is sharp on both sides of the edge. The sharpener folds up neatly into a little case the size of a man's wallet and is easy to store. The Handy House ships immediately..I got my package within 3 days. I love the knife sharpener, and love the service I received. Thank",1
1889,812,61,1612,kitchen & housewares,5 of 11,1.0,DANGEROUS TO YOUR HEALTH,"Air Purifiers were recently reveiwed by Consumer Reports Magazine. They are quite ineffective and can be dangerous to your health. For further info, read article in Consumer Reports",0
1890,50,814,105,kitchen & housewares,,5.0,The Round Ones,"I hope these things are airtight because I just bought my fourth set.  I don't buy the freezer storage containers because I own these.  They can be used in cooking and freezing so I save on pricey disposable freezer bags. The little ones I use to store one package each of corn starch, yeast, baking powder, baking soda, three hamburger patties and to prepare, freeze and bake individual sized servings of salmon fillets.",1
1891,496,1401,1291,kitchen & housewares,4 of 4,4.0,It is really great product,I like the amazon customer service as they replaced my order when I got the damaged one,1
1892,1028,563,639,kitchen & housewares,20 of 32,1.0,Godzilla,"We never even plugged this sucker in.  I wanted a countertop convection oven that would accomodate a pizza or 9 x 13 pan, and this unit was supposed to do that.  What none of the product decscriptions mentioned is that this ""countertop"" unit should NOT be used underneath a cupboard.  Don't most kitchen countertops have a cupboard over them?  Also not mentioned is that the unit required a 4"" clearance on the sides: so whatever the dimensions of the unit are, you need to add 8"".  I'm sending this monster back and getting something smaller",0
1893,1988,1508,648,kitchen & housewares,,4.0,Never had a problem,"I had one many years ago and never had a problem. Good suction, maybe a little loud, but I don't care.  I liked it so much I'm trying to get a new one.  I don't recall ever having a problem with it like other reviewers have mentioned -- smoking, etc.  It worked well and cleaned well",1
1894,489,1000,44,kitchen & housewares,3 of 6,2.0,"Great idea, poor quality",I bought the Back to Basics 600 smoothie maker about 6 months agos.  I was pleased with it until the plastic toggle on the spout broke.  It is made of plastic and apparently could not withstand the tension on the plug.  I was very disappointed since I use it every morning but thought it would last longer.  I will look for a better quality one next time,0
1895,1256,756,939,kitchen & housewares,5 of 6,5.0,Easy and Cool In The Kitchen,"We had been enjoying the whole experience of the Keurig B50, when I got the email and blogsite updates over the past few months that Keurig was promoting a new and improved single-cup brewer. I confess - I coveted this new machine in a big way. So when we were the recipients of a bright shiny new B70 last week on our front stoop, it was very much like Christmas for me. My wife just smiled, and the kids gave out a sincere, ""Whoa, that's cool!"" at our new kitchen friend.",1
1896,1173,378,1694,kitchen & housewares,11 of 11,1.0,Not what I expected,"I thought that 1200 thread count meant really soft.....while these sheets are really thick, they feel like sand paper.  If you're looking for soft sheets, don't buy these. ",0
1897,629,109,710,kitchen & housewares,7 of 8,1.0,"Not ""elite""","This has been used twice.  The first time I used it, it made a great smoothie.  I tried to use it this past Independence day and the ""pulse"" stopped and started continuously.  After a while, something smelled like it was burning.  On the bottom, there appears to be lots of specks of metal.  Don't think I'll be buying a new one",0
1898,1258,804,739,kitchen & housewares,18 of 21,2.0,save your money,"I was so excited to buy these sheets as my husband and I have 600 thread count sheets that we love. These, I DO NOT love so much. This is why:",0
1899,1689,721,886,kitchen & housewares,11 of 12,1.0,Worst product I ever bought,Be careful to buy products from compact appliance. They will not be responsible if the product is defective from the manufacturer. There is no return. You better think more than twice before you buy from compact appliance. They have the worst customer service including the manufacturer Edgestar.,0
1900,167,1337,1811,kitchen & housewares,7 of 7,1.0,So bad I threw it away,"I saw the 3-star reviews here, but decided to ignore them as this pan was on sale for a very good price.  That was a big mistake.",0
1901,353,1120,1390,kitchen & housewares,10 of 16,1.0,CAUTION -- They don't warn you about a major problem.,"After your pan starts sticking, you go to their web site to complain and you find .... A warning that you can't use high heat on this pan.  They warn you if you use high heat or some sprays, the pan will then start to stick.  Yes, you've just been ..... and you paid $40 for the privilege.  Imagine, a frying pan that doesn't like heat.  How much heat?  They don't tell you.  If your pan is sticking, then it must have been toooo much.  Buy at your own risk",0
1902,387,1499,437,kitchen & housewares,2 of 4,5.0,"Wonderful, beautiful, satisfying","Yes, the Le Creuset spatulas are wonderful. They look great and are very, very useful. Throw away your old rubber ones which melt and buy one of these. You will never regret it",1
1903,1775,1795,918,kitchen & housewares,1 of 2,5.0,We Love This!,"Ok...the only thing domestic about me is that I live in a house.  Cooking is a necessary evil.  This waffle maker is the best!  We love staying at hotels w/breakfast bars just so we can use the waffle makers!  Two things I have noticed about this appliance...I have 3 kids and a husband that all love the waffles, so when we use it I am making a lot of waffles.  If it starts to appear the waffles are getting more crisp, dial down the heat setting one less than what you are currently set on.  We start out with a ""4"" setting.  I am in the habit of spritzing the grids EVERY time we bake a waffle.  If you miss between, the waffles don't stick, but it is apparent they don't slip right out as easy.  I have found that a butter flavored cooking spray gives the waffle more of a ""restaurant"" taste.  We use the box batters...there is no way in hell I would take the time to make the book mix...LOL.  I've used more expensive mixes to store brand mixes ($1.99/box) and they all bake up great.  ",1
1904,231,624,311,kitchen & housewares,1 of 1,5.0,"Fantastic, well worth the money","I love to spend my time in the kitchen, but what I don't like to spend is obscene amounts of money. If I'm going to buy something I'd like to buy high quality so that I don't have to go buy it in a year or two.",1
1905,1184,826,1497,kitchen & housewares,,5.0,Solid product,"Very sturdy construction and I like the glass lid. The only problem I have is the lid has a VERY thin metal that is easily damaged. The pot is thick and the handles are riveted on and very solid. As long as you are careful with the lid, this steamer is awesome",1
1906,1177,14,835,kitchen & housewares,6 of 6,1.0,Waste of money,I have gone through 2 of these now and both ceramic inserts have cracked in the same place!  Cuisinart customer service is not interested in replacing the inserts even though I have only used it 2 times before they cracked and were unusable.  I had to send the pot back for replacement and the replacement had the same trouble.  ,0
1907,9,1540,1026,kitchen & housewares,0 of 1,1.0,Water smells like plastic,"I bought this electric kettle and while it did heat water very quickly, once I opened the lid the whole pot of water reeked of plastic.  Needless to say, the water was not drinkable.",0
1908,1384,878,277,kitchen & housewares,10 of 23,2.0,Dishonest marketing ,"The price of this iron was reduced to $24.99 with the purpoose of missing the $25 order for free shipping, then they trap you into buying another item or pay over $7 for shipping. Now, to make matters worse, they omitted the most important feature of the iron; that the soleplate is aluminum.  ",0
1909,1735,658,1995,kitchen & housewares,,5.0,Very Nice for Side Dishes,"These oval dishes are just the right size for sides, and they stay warm a very long time besides looking great. I have served mashed potatoes, sweet potatoes, all kinds of squash and even bay and sea scallops; everything looks better in these. Also bought several for my children. A fine addition to your Le Creuset collection",1
1910,1222,813,1010,kitchen & housewares,4 of 6,2.0,DISAPPOINTED!,I LOVE THE COLORS AND THE HEAT RESISTANCE BUT FOUND THE WOODEN HANDLE ON ONE SPATULA ROUGH AND SPLINTERY.  ALSO THE SPATULA IS SHOWING NICKS ON THE EDGES OF THE SILICON....DON'T UNDERSTAND BECAUSE I DON'T USE IT ON ROUGH EDGED BOWLS OR PANS,0
